X[s],R TRICEPS BRACHII: EMG 6,X[s],R TRICEPS BRACHII: EMG 6->filter (FilterSlidingRMS27)
1.912235,-1.02E-05,1.912235,1.44E-05
1.913029,-1.39E-05,1.913029,1.44E-05
1.913823,-2.06E-05,1.913823,1.44E-05
1.914618,-2.67E-05,1.914618,1.44E-05
1.915412,-2.87E-05,1.915412,1.45E-05
1.916206,-3.26E-05,1.916206,1.46E-05
1.917,-3.37E-05,1.917,1.47E-05
1.917794,-3.81E-05,1.917794,1.48E-05
1.918588,-2.65E-05,1.918588,1.50E-05
1.919382,-1.83E-05,1.919382,1.50E-05
1.920176,-1.76E-05,1.920176,1.51E-05
1.920971,-1.43E-05,1.920971,1.51E-05
1.921765,-3.19E-06,1.921765,1.50E-05
1.922559,1.02E-05,1.922559,1.50E-05
1.923353,1.23E-05,1.923353,1.49E-05
1.924147,9.23E-06,1.924147,1.49E-05
1.924941,1.80E-05,1.924941,1.49E-05
1.925735,2.05E-05,1.925735,1.49E-05
1.926529,1.76E-05,1.926529,1.48E-05
1.927323,1.90E-05,1.927323,1.46E-05
1.928118,1.73E-05,1.928118,1.44E-05
1.928912,4.53E-06,1.928912,1.43E-05
1.929706,-1.07E-05,1.929706,1.42E-05
1.9305,-9.06E-06,1.9305,1.42E-05
1.931294,-4.20E-06,1.931294,1.41E-05
1.932088,-7.55E-06,1.932088,1.41E-05
1.932882,-7.55E-06,1.932882,1.40E-05
1.933676,-6.21E-06,1.933676,1.40E-05
1.934471,-8.22E-06,1.934471,1.39E-05
1.935265,-1.33E-05,1.935265,1.39E-05
1.936059,-1.53E-05,1.936059,1.39E-05
1.936853,-1.70E-05,1.936853,1.39E-05
1.937647,-2.27E-05,1.937647,1.39E-05
1.938441,-2.27E-05,1.938441,1.40E-05
1.939235,-1.51E-05,1.939235,1.40E-05
1.940029,-7.72E-06,1.940029,1.40E-05
1.940824,-5.54E-06,1.940824,1.40E-05
1.941618,-3.69E-06,1.941618,1.39E-05
1.942412,1.01E-06,1.942412,1.39E-05
1.943206,1.02E-05,1.943206,1.39E-05
1.944,1.29E-05,1.944,1.39E-05
1.944794,7.72E-06,1.944794,1.39E-05
1.945588,5.04E-07,1.945588,1.38E-05
1.946382,-2.52E-06,1.946382,1.38E-05
1.947176,5.04E-07,1.947176,1.38E-05
1.947971,1.34E-06,1.947971,1.37E-05
1.948765,1.17E-06,1.948765,1.36E-05
1.949559,4.53E-06,1.949559,1.36E-05
1.950353,2.18E-06,1.950353,1.36E-05
1.951147,-8.56E-06,1.951147,1.35E-05
1.951941,-1.70E-05,1.951941,1.35E-05
1.952735,-2.84E-05,1.952735,1.35E-05
1.953529,-3.44E-05,1.953529,1.36E-05
1.954324,-3.44E-05,1.954324,1.38E-05
1.955118,-2.64E-05,1.955118,1.39E-05
1.955912,-1.73E-05,1.955912,1.40E-05
1.956706,-1.56E-05,1.956706,1.40E-05
1.9575,-1.80E-05,1.9575,1.40E-05
1.958294,-2.27E-05,1.958294,1.41E-05
1.959088,-2.67E-05,1.959088,1.41E-05
1.959882,-2.58E-05,1.959882,1.42E-05
1.960676,-1.96E-05,1.960676,1.43E-05
1.961471,-1.59E-05,1.961471,1.43E-05
1.962265,-1.16E-05,1.962265,1.43E-05
1.963059,-6.88E-06,1.963059,1.44E-05
1.963853,-7.89E-06,1.963853,1.44E-05
1.964647,-1.19E-05,1.964647,1.43E-05
1.965441,-9.57E-06,1.965441,1.43E-05
1.966235,-3.52E-06,1.966235,1.43E-05
1.967029,5.87E-06,1.967029,1.43E-05
1.967824,5.54E-06,1.967824,1.43E-05
1.968618,-3.52E-06,1.968618,1.43E-05
1.969412,-1.56E-05,1.969412,1.43E-05
1.970206,-2.05E-05,1.970206,1.44E-05
1.971,-1.66E-05,1.971,1.44E-05
1.971794,-1.54E-05,1.971794,1.44E-05
1.972588,-2.23E-05,1.972588,1.44E-05
1.973382,-2.45E-05,1.973382,1.44E-05
1.974176,-1.43E-05,1.974176,1.45E-05
1.974971,-5.54E-06,1.974971,1.45E-05
1.975765,-3.19E-06,1.975765,1.45E-05
1.976559,-1.51E-06,1.976559,1.45E-05
1.977353,-2.52E-06,1.977353,1.45E-05
1.978147,1.17E-06,1.978147,1.45E-05
1.978941,3.52E-06,1.978941,1.45E-05
1.979735,1.85E-06,1.979735,1.45E-05
1.980529,1.68E-07,1.980529,1.45E-05
1.981323,8.39E-07,1.981323,1.44E-05
1.982118,-1.68E-07,1.982118,1.43E-05
1.982912,-6.21E-06,1.982912,1.42E-05
1.983706,-3.19E-06,1.983706,1.42E-05
1.9845,1.16E-05,1.9845,1.41E-05
1.985294,2.00E-05,1.985294,1.41E-05
1.986088,1.98E-05,1.986088,1.41E-05
1.986882,1.80E-05,1.986882,1.42E-05
1.987677,2.13E-05,1.987677,1.42E-05
1.988471,1.78E-05,1.988471,1.42E-05
1.989265,1.29E-05,1.989265,1.43E-05
1.990059,-1.14E-05,1.990059,1.42E-05
1.990853,-4.62E-05,1.990853,1.42E-05
1.991647,-3.78E-05,1.991647,1.44E-05
1.992441,-7.55E-06,1.992441,1.46E-05
1.993235,3.02E-06,1.993235,1.46E-05
1.994029,-3.36E-07,1.994029,1.46E-05
1.994823,2.69E-06,1.994823,1.45E-05
1.995618,7.89E-06,1.995618,1.45E-05
1.996412,-1.68E-07,1.996412,1.45E-05
1.997206,-6.21E-06,1.997206,1.45E-05
1.998,-1.01E-06,1.998,1.45E-05
1.998794,-1.51E-06,1.998794,1.45E-05
1.999588,-2.52E-06,1.999588,1.45E-05
2.000382,-2.18E-06,2.000382,1.45E-05
2.001176,-8.39E-07,2.001176,1.45E-05
2.001971,7.89E-06,2.001971,1.45E-05
2.002765,1.12E-05,2.002765,1.45E-05
2.003559,7.89E-06,2.003559,1.45E-05
2.004353,6.88E-06,2.004353,1.46E-05
2.005147,2.52E-06,2.005147,1.46E-05
2.005941,1.51E-06,2.005941,1.46E-05
2.006735,3.36E-07,2.006735,1.46E-05
2.007529,-2.35E-06,2.007529,1.46E-05
2.008323,-3.86E-06,2.008323,1.46E-05
2.009118,2.52E-06,2.009118,1.46E-05
2.009912,2.85E-06,2.009912,1.46E-05
2.010706,7.22E-06,2.010706,1.45E-05
2.0115,-3.19E-06,2.0115,1.45E-05
2.012294,-1.83E-05,2.012294,1.45E-05
2.013088,-2.17E-05,2.013088,1.46E-05
2.013882,-2.47E-05,2.013882,1.46E-05
2.014676,-2.74E-05,2.014676,1.47E-05
2.015471,-2.57E-05,2.015471,1.48E-05
2.016265,-2.47E-05,2.016265,1.48E-05
2.017059,-2.99E-05,2.017059,1.47E-05
2.017853,-4.25E-05,2.017853,1.47E-05
2.018647,-3.91E-05,2.018647,1.48E-05
2.019441,-2.92E-05,2.019441,1.48E-05
2.020235,-2.25E-05,2.020235,1.48E-05
2.021029,-1.96E-05,2.021029,1.48E-05
2.021823,-1.91E-05,2.021823,1.48E-05
2.022618,-1.80E-05,2.022618,1.48E-05
2.023412,-1.53E-05,2.023412,1.49E-05
2.024206,-1.19E-05,2.024206,1.49E-05
2.025,-4.87E-06,2.025,1.49E-05
2.025794,8.39E-07,2.025794,1.49E-05
2.026588,3.86E-06,2.026588,1.49E-05
2.027382,7.72E-06,2.027382,1.49E-05
2.028177,1.49E-05,2.028177,1.49E-05
2.02897,1.80E-05,2.02897,1.49E-05
2.029765,1.56E-05,2.029765,1.49E-05
2.030559,1.12E-05,2.030559,1.50E-05
2.031353,4.20E-06,2.031353,1.50E-05
2.032147,-4.70E-06,2.032147,1.50E-05
2.032941,-8.22E-06,2.032941,1.50E-05
2.033735,-1.83E-05,2.033735,1.50E-05
2.034529,-3.00E-05,2.034529,1.50E-05
2.035323,-1.83E-05,2.035323,1.51E-05
2.036118,-6.21E-06,2.036118,1.51E-05
2.036912,-1.31E-05,2.036912,1.51E-05
2.037706,-1.58E-05,2.037706,1.52E-05
2.0385,-1.33E-05,2.0385,1.52E-05
2.039294,-4.36E-06,2.039294,1.52E-05
2.040088,5.87E-06,2.040088,1.52E-05
2.040882,6.55E-06,2.040882,1.52E-05
2.041677,8.39E-07,2.041677,1.51E-05
2.04247,-4.20E-06,2.04247,1.51E-05
2.043265,-8.90E-06,2.043265,1.51E-05
2.044059,-1.43E-05,2.044059,1.51E-05
2.044853,-1.58E-05,2.044853,1.50E-05
2.045647,-1.53E-05,2.045647,1.50E-05
2.046441,-1.33E-05,2.046441,1.49E-05
2.047235,-1.29E-05,2.047235,1.49E-05
2.048029,-1.19E-05,2.048029,1.49E-05
2.048824,-1.23E-05,2.048824,1.49E-05
2.049618,-1.26E-05,2.049618,1.49E-05
2.050412,-1.36E-05,2.050412,1.50E-05
2.051206,-1.29E-05,2.051206,1.50E-05
2.052,-6.21E-06,2.052,1.48E-05
2.052794,1.68E-07,2.052794,1.47E-05
2.053588,1.17E-06,2.053588,1.47E-05
2.054382,5.04E-07,2.054382,1.47E-05
2.055176,5.04E-07,2.055176,1.47E-05
2.055971,7.89E-06,2.055971,1.47E-05
2.056765,1.51E-06,2.056765,1.47E-05
2.057559,-8.22E-06,2.057559,1.47E-05
2.058353,-1.66E-05,2.058353,1.47E-05
2.059147,-2.77E-05,2.059147,1.48E-05
2.059941,-3.64E-05,2.059941,1.49E-05
2.060735,-3.26E-05,2.060735,1.50E-05
2.061529,-1.93E-05,2.061529,1.51E-05
2.062324,-1.76E-05,2.062324,1.51E-05
2.063118,-1.07E-05,2.063118,1.51E-05
2.063912,-2.52E-06,2.063912,1.51E-05
2.064706,4.53E-06,2.064706,1.51E-05
2.0655,1.17E-05,2.0655,1.51E-05
2.066294,1.78E-05,2.066294,1.52E-05
2.067088,1.64E-05,2.067088,1.52E-05
2.067882,8.22E-06,2.067882,1.52E-05
2.068676,-1.85E-06,2.068676,1.52E-05
2.069471,-1.33E-05,2.069471,1.52E-05
2.070265,-1.31E-05,2.070265,1.52E-05
2.071059,-5.20E-06,2.071059,1.52E-05
2.071853,-4.36E-06,2.071853,1.52E-05
2.072647,-5.20E-06,2.072647,1.52E-05
2.073441,-3.19E-06,2.073441,1.52E-05
2.074235,3.36E-07,2.074235,1.51E-05
2.075029,1.51E-06,2.075029,1.51E-05
2.075824,-6.55E-06,2.075824,1.51E-05
2.076618,-1.26E-05,2.076618,1.51E-05
2.077412,-1.66E-05,2.077412,1.51E-05
2.078206,-1.04E-05,2.078206,1.52E-05
2.079,-3.86E-06,2.079,1.51E-05
2.079794,-6.71E-06,2.079794,1.51E-05
2.080588,-5.54E-06,2.080588,1.51E-05
2.081382,-1.41E-05,2.081382,1.51E-05
2.082176,-2.37E-05,2.082176,1.51E-05
2.082971,-2.06E-05,2.082971,1.51E-05
2.083765,-2.30E-05,2.083765,1.52E-05
2.084559,-2.58E-05,2.084559,1.52E-05
2.085353,-1.73E-05,2.085353,1.53E-05
2.086147,-1.09E-05,2.086147,1.53E-05
2.086941,-1.12E-05,2.086941,1.53E-05
2.087735,-1.39E-05,2.087735,1.53E-05
2.088529,-1.63E-05,2.088529,1.53E-05
2.089324,-1.09E-05,2.089324,1.53E-05
2.090118,-1.02E-05,2.090118,1.53E-05
2.090912,-1.54E-05,2.090912,1.53E-05
2.091706,-1.83E-05,2.091706,1.53E-05
2.0925,-1.56E-05,2.0925,1.53E-05
2.093294,-9.90E-06,2.093294,1.54E-05
2.094088,-7.22E-06,2.094088,1.54E-05
2.094882,-9.74E-06,2.094882,1.54E-05
2.095676,-6.55E-06,2.095676,1.54E-05
2.096471,-1.68E-07,2.096471,1.54E-05
2.097265,-4.70E-06,2.097265,1.53E-05
2.098059,-1.38E-05,2.098059,1.53E-05
2.098853,-7.55E-06,2.098853,1.53E-05
2.099647,1.21E-05,2.099647,1.53E-05
2.100441,9.90E-06,2.100441,1.53E-05
2.101235,2.85E-06,2.101235,1.52E-05
2.102029,2.69E-06,2.102029,1.51E-05
2.102823,2.18E-06,2.102823,1.50E-05
2.103618,-2.01E-06,2.103618,1.49E-05
2.104412,-6.71E-07,2.104412,1.48E-05
2.105206,2.18E-06,2.105206,1.48E-05
2.106,4.70E-06,2.106,1.48E-05
2.106794,8.90E-06,2.106794,1.48E-05
2.107588,1.11E-05,2.107588,1.47E-05
2.108382,8.39E-06,2.108382,1.47E-05
2.109176,1.85E-06,2.109176,1.47E-05
2.109971,-8.56E-06,2.109971,1.47E-05
2.110765,-1.04E-05,2.110765,1.47E-05
2.111559,-4.53E-06,2.111559,1.46E-05
2.112353,1.31E-05,2.112353,1.46E-05
2.113147,1.78E-05,2.113147,1.46E-05
2.113941,4.20E-06,2.113941,1.47E-05
2.114735,-2.55E-05,2.114735,1.46E-05
2.115529,-2.77E-05,2.115529,1.47E-05
2.116323,-6.21E-06,2.116323,1.47E-05
2.117118,3.19E-06,2.117118,1.47E-05
2.117912,5.20E-06,2.117912,1.47E-05
2.118706,4.20E-06,2.118706,1.47E-05
2.1195,-5.71E-06,2.1195,1.47E-05
2.120294,-1.80E-05,2.120294,1.46E-05
2.121088,-1.43E-05,2.121088,1.47E-05
2.121882,-7.55E-06,2.121882,1.47E-05
2.122676,-4.70E-06,2.122676,1.47E-05
2.123471,1.01E-06,2.123471,1.47E-05
2.124265,-1.17E-06,2.124265,1.46E-05
2.125059,-1.53E-05,2.125059,1.46E-05
2.125853,-2.80E-05,2.125853,1.46E-05
2.126647,-2.30E-05,2.126647,1.47E-05
2.127441,-1.83E-05,2.127441,1.48E-05
2.128235,-1.17E-05,2.128235,1.48E-05
2.129029,-1.19E-05,2.129029,1.48E-05
2.129823,-1.39E-05,2.129823,1.48E-05
2.130618,-1.63E-05,2.130618,1.49E-05
2.131412,-1.73E-05,2.131412,1.49E-05
2.132206,-1.96E-05,2.132206,1.49E-05
2.133,-2.27E-05,2.133,1.49E-05
2.133794,-2.43E-05,2.133794,1.49E-05
2.134588,-2.23E-05,2.134588,1.50E-05
2.135382,-1.73E-05,2.135382,1.50E-05
2.136176,-1.38E-05,2.136176,1.51E-05
2.136971,-6.21E-06,2.136971,1.51E-05
2.137765,-3.52E-06,2.137765,1.50E-05
2.138559,1.01E-06,2.138559,1.47E-05
2.139353,8.56E-06,2.139353,1.46E-05
2.140147,1.28E-05,2.140147,1.46E-05
2.140941,1.16E-05,2.140941,1.47E-05
2.141735,1.66E-05,2.141735,1.47E-05
2.142529,1.63E-05,2.142529,1.47E-05
2.143323,3.86E-06,2.143323,1.47E-05
2.144118,-2.52E-06,2.144118,1.47E-05
2.144912,-5.20E-06,2.144912,1.47E-05
2.145706,-6.21E-06,2.145706,1.47E-05
2.1465,-4.20E-06,2.1465,1.47E-05
2.147294,-1.04E-05,2.147294,1.47E-05
2.148088,-1.59E-05,2.148088,1.47E-05
2.148882,-1.70E-05,2.148882,1.47E-05
2.149676,-2.32E-05,2.149676,1.47E-05
2.15047,-3.17E-05,2.15047,1.48E-05
2.151265,-3.19E-05,2.151265,1.49E-05
2.152059,-3.24E-05,2.152059,1.50E-05
2.152853,-2.47E-05,2.152853,1.51E-05
2.153647,-1.71E-05,2.153647,1.51E-05
2.154441,-1.53E-05,2.154441,1.52E-05
2.155235,-6.71E-06,2.155235,1.52E-05
2.156029,-2.52E-06,2.156029,1.52E-05
2.156823,-2.18E-06,2.156823,1.52E-05
2.157618,1.85E-06,2.157618,1.52E-05
2.158412,7.89E-06,2.158412,1.52E-05
2.159206,6.55E-06,2.159206,1.52E-05
2.16,5.54E-06,2.16,1.52E-05
2.160794,1.01E-05,2.160794,1.52E-05
2.161588,1.39E-05,2.161588,1.52E-05
2.162382,1.24E-05,2.162382,1.52E-05
2.163177,1.23E-05,2.163177,1.52E-05
2.16397,7.89E-06,2.16397,1.52E-05
2.164765,2.35E-06,2.164765,1.51E-05
2.165559,1.01E-06,2.165559,1.50E-05
2.166353,1.51E-06,2.166353,1.49E-05
2.167147,-2.18E-06,2.167147,1.48E-05
2.167941,-3.19E-06,2.167941,1.46E-05
2.168735,6.71E-07,2.168735,1.45E-05
2.169529,3.69E-06,2.169529,1.45E-05
2.170324,1.01E-06,2.170324,1.45E-05
2.171118,5.04E-07,2.171118,1.44E-05
2.171912,6.88E-06,2.171912,1.44E-05
2.172706,7.22E-06,2.172706,1.44E-05
2.1735,3.86E-06,2.1735,1.44E-05
2.174294,3.86E-06,2.174294,1.44E-05
2.175088,6.88E-06,2.175088,1.44E-05
2.175882,9.06E-06,2.175882,1.43E-05
2.176677,3.36E-07,2.176677,1.43E-05
2.17747,-7.55E-06,2.17747,1.43E-05
2.178265,-8.56E-06,2.178265,1.43E-05
2.179059,-1.39E-05,2.179059,1.43E-05
2.179853,-1.12E-05,2.179853,1.43E-05
2.180647,-9.06E-06,2.180647,1.43E-05
2.181441,-1.23E-05,2.181441,1.43E-05
2.182235,-1.90E-05,2.182235,1.43E-05
2.183029,-2.23E-05,2.183029,1.43E-05
2.183824,-1.78E-05,2.183824,1.44E-05
2.184618,-8.56E-06,2.184618,1.44E-05
2.185412,2.52E-06,2.185412,1.44E-05
2.186206,1.17E-06,2.186206,1.44E-05
2.187,-7.89E-06,2.187,1.43E-05
2.187794,-8.90E-06,2.187794,1.43E-05
2.188588,-7.89E-06,2.188588,1.42E-05
2.189382,-8.39E-07,2.189382,1.42E-05
2.190176,7.55E-06,2.190176,1.42E-05
2.190971,1.12E-05,2.190971,1.42E-05
2.191765,1.36E-05,2.191765,1.42E-05
2.192559,1.29E-05,2.192559,1.42E-05
2.193353,7.89E-06,2.193353,1.43E-05
2.194147,2.52E-06,2.194147,1.42E-05
2.194941,2.69E-06,2.194941,1.42E-05
2.195735,-8.39E-07,2.195735,1.42E-05
2.196529,-3.52E-06,2.196529,1.42E-05
2.197324,-6.88E-06,2.197324,1.42E-05
2.198118,-8.22E-06,2.198118,1.42E-05
2.198912,-1.59E-05,2.198912,1.42E-05
2.199706,-3.26E-05,2.199706,1.43E-05
2.2005,-4.18E-05,2.2005,1.44E-05
2.201294,-4.15E-05,2.201294,1.46E-05
2.202088,-4.11E-05,2.202088,1.47E-05
2.202882,-3.46E-05,2.202882,1.48E-05
2.203676,-3.14E-05,2.203676,1.48E-05
2.204471,-3.39E-05,2.204471,1.48E-05
2.205265,-2.99E-05,2.205265,1.49E-05
2.206059,-2.10E-05,2.206059,1.49E-05
2.206853,-1.78E-05,2.206853,1.49E-05
2.207647,-1.91E-05,2.207647,1.49E-05
2.208441,-1.56E-05,2.208441,1.49E-05
2.209235,-1.59E-05,2.209235,1.49E-05
2.210029,-2.40E-05,2.210029,1.48E-05
2.210824,-2.40E-05,2.210824,1.48E-05
2.211618,-2.70E-05,2.211618,1.49E-05
2.212412,-2.80E-05,2.212412,1.49E-05
2.213206,-2.84E-05,2.213206,1.50E-05
2.214,-2.57E-05,2.214,1.51E-05
2.214794,-2.00E-05,2.214794,1.52E-05
2.215588,-1.04E-05,2.215588,1.52E-05
2.216382,-5.71E-06,2.216382,1.52E-05
2.217176,-1.66E-05,2.217176,1.52E-05
2.217971,-2.03E-05,2.217971,1.52E-05
2.218765,-1.44E-05,2.218765,1.53E-05
2.219559,-5.20E-06,2.219559,1.53E-05
2.220353,-5.71E-06,2.220353,1.52E-05
2.221147,-6.38E-06,2.221147,1.52E-05
2.221941,-2.52E-06,2.221941,1.52E-05
2.222735,-2.18E-06,2.222735,1.51E-05
2.223529,-1.12E-05,2.223529,1.51E-05
2.224324,-1.73E-05,2.224324,1.51E-05
2.225118,-1.04E-05,2.225118,1.51E-05
2.225912,-2.85E-06,2.225912,1.51E-05
2.226706,6.71E-07,2.226706,1.51E-05
2.2275,2.85E-06,2.2275,1.51E-05
2.228294,3.86E-06,2.228294,1.51E-05
2.229088,7.55E-06,2.229088,1.51E-05
2.229882,6.38E-06,2.229882,1.51E-05
2.230676,1.17E-06,2.230676,1.51E-05
2.231471,3.86E-06,2.231471,1.51E-05
2.232265,9.90E-06,2.232265,1.51E-05
2.233059,7.55E-06,2.233059,1.51E-05
2.233853,8.39E-06,2.233853,1.51E-05
2.234647,9.23E-06,2.234647,1.51E-05
2.235441,8.22E-06,2.235441,1.51E-05
2.236235,1.26E-05,2.236235,1.50E-05
2.237029,1.46E-05,2.237029,1.50E-05
2.237823,7.22E-06,2.237823,1.50E-05
2.238618,2.18E-06,2.238618,1.50E-05
2.239412,-4.53E-06,2.239412,1.50E-05
2.240206,-2.47E-05,2.240206,1.49E-05
2.241,-2.90E-05,2.241,1.48E-05
2.241794,-8.73E-06,2.241794,1.47E-05
2.242588,-1.68E-07,2.242588,1.47E-05
2.243382,6.55E-06,2.243382,1.47E-05
2.244176,1.73E-05,2.244176,1.47E-05
2.244971,1.71E-05,2.244971,1.48E-05
2.245765,1.36E-05,2.245765,1.48E-05
2.246559,7.55E-06,2.246559,1.48E-05
2.247353,6.71E-07,2.247353,1.48E-05
2.248147,-4.87E-06,2.248147,1.48E-05
2.248941,-6.88E-06,2.248941,1.48E-05
2.249735,-4.20E-06,2.249735,1.48E-05
2.250529,-1.04E-05,2.250529,1.48E-05
2.251323,-1.46E-05,2.251323,1.48E-05
2.252118,-3.19E-06,2.252118,1.48E-05
2.252912,-9.90E-06,2.252912,1.48E-05
2.253706,-1.63E-05,2.253706,1.48E-05
2.2545,-1.80E-05,2.2545,1.49E-05
2.255294,-3.02E-05,2.255294,1.49E-05
2.256088,-5.42E-05,2.256088,1.50E-05
2.256882,-3.73E-05,2.256882,1.53E-05
2.257676,-7.22E-06,2.257676,1.54E-05
2.258471,-2.01E-06,2.258471,1.54E-05
2.259265,-6.21E-06,2.259265,1.54E-05
2.260059,-8.22E-06,2.260059,1.54E-05
2.260853,-1.17E-05,2.260853,1.54E-05
2.261647,-1.91E-05,2.261647,1.55E-05
2.262441,-2.38E-05,2.262441,1.55E-05
2.263235,-1.90E-05,2.263235,1.55E-05
2.264029,-1.68E-05,2.264029,1.54E-05
2.264823,-9.57E-06,2.264823,1.54E-05
2.265618,-2.18E-06,2.265618,1.53E-05
2.266412,1.17E-06,2.266412,1.53E-05
2.267206,-8.39E-07,2.267206,1.52E-05
2.268,4.87E-06,2.268,1.50E-05
2.268794,6.55E-06,2.268794,1.48E-05
2.269588,5.54E-06,2.269588,1.47E-05
2.270382,8.90E-06,2.270382,1.47E-05
2.271176,9.23E-06,2.271176,1.47E-05
2.271971,9.23E-06,2.271971,1.46E-05
2.272765,6.55E-06,2.272765,1.46E-05
2.273559,3.36E-07,2.273559,1.46E-05
2.274353,-6.88E-06,2.274353,1.46E-05
2.275147,-4.53E-06,2.275147,1.46E-05
2.275941,2.52E-06,2.275941,1.46E-05
2.276735,6.21E-06,2.276735,1.46E-05
2.277529,6.04E-06,2.277529,1.46E-05
2.278323,1.17E-06,2.278323,1.45E-05
2.279118,-3.52E-06,2.279118,1.45E-05
2.279912,0,2.279912,1.45E-05
2.280706,-5.87E-06,2.280706,1.45E-05
2.2815,-1.44E-05,2.2815,1.45E-05
2.282294,-1.41E-05,2.282294,1.45E-05
2.283088,-1.26E-05,2.283088,1.45E-05
2.283882,-9.23E-06,2.283882,1.45E-05
2.284677,-5.54E-06,2.284677,1.44E-05
2.28547,-9.23E-06,2.28547,1.44E-05
2.286265,-1.29E-05,2.286265,1.44E-05
2.287059,-1.83E-05,2.287059,1.44E-05
2.287853,-2.38E-05,2.287853,1.44E-05
2.288647,-2.27E-05,2.288647,1.44E-05
2.289441,-1.43E-05,2.289441,1.45E-05
2.290235,-1.02E-05,2.290235,1.45E-05
2.291029,-7.55E-06,2.291029,1.45E-05
2.291823,-3.02E-06,2.291823,1.45E-05
2.292618,-4.20E-06,2.292618,1.45E-05
2.293412,-4.53E-06,2.293412,1.45E-05
2.294206,-2.85E-06,2.294206,1.45E-05
2.295,-6.21E-06,2.295,1.45E-05
2.295794,-1.16E-05,2.295794,1.44E-05
2.296588,-1.36E-05,2.296588,1.44E-05
2.297382,-1.76E-05,2.297382,1.44E-05
2.298177,-2.53E-05,2.298177,1.44E-05
2.29897,-1.86E-05,2.29897,1.45E-05
2.299765,-7.05E-06,2.299765,1.45E-05
2.300559,-2.18E-06,2.300559,1.45E-05
2.301353,8.39E-07,2.301353,1.45E-05
2.302147,5.71E-06,2.302147,1.45E-05
2.302941,1.11E-05,2.302941,1.45E-05
2.303735,1.19E-05,2.303735,1.45E-05
2.304529,8.56E-06,2.304529,1.45E-05
2.305324,1.02E-05,2.305324,1.45E-05
2.306118,9.74E-06,2.306118,1.45E-05
2.306912,-3.02E-06,2.306912,1.45E-05
2.307706,-1.31E-05,2.307706,1.45E-05
2.3085,-1.23E-05,2.3085,1.45E-05
2.309294,-5.20E-06,2.309294,1.45E-05
2.310088,1.85E-06,2.310088,1.43E-05
2.310882,-3.86E-06,2.310882,1.42E-05
2.311677,-1.33E-05,2.311677,1.42E-05
2.31247,-1.43E-05,2.31247,1.41E-05
2.313265,-9.57E-06,2.313265,1.42E-05
2.314059,-7.55E-06,2.314059,1.42E-05
2.314853,-7.55E-06,2.314853,1.42E-05
2.315647,-5.20E-06,2.315647,1.42E-05
2.316441,-7.55E-06,2.316441,1.41E-05
2.317235,-1.36E-05,2.317235,1.41E-05
2.318029,-2.60E-05,2.318029,1.41E-05
2.318824,-3.52E-05,2.318824,1.42E-05
2.319618,-2.57E-05,2.319618,1.43E-05
2.320412,-1.90E-05,2.320412,1.44E-05
2.321206,-9.06E-06,2.321206,1.44E-05
2.322,-1.06E-05,2.322,1.44E-05
2.322794,-7.55E-06,2.322794,1.44E-05
2.323588,-5.54E-06,2.323588,1.44E-05
2.324382,-1.11E-05,2.324382,1.44E-05
2.325176,-1.78E-05,2.325176,1.44E-05
2.325971,-1.96E-05,2.325971,1.45E-05
2.326765,-1.76E-05,2.326765,1.45E-05
2.327559,-1.58E-05,2.327559,1.45E-05
2.328353,-1.04E-05,2.328353,1.45E-05
2.329147,-9.23E-06,2.329147,1.45E-05
2.329941,-1.51E-06,2.329941,1.45E-05
2.330735,5.20E-06,2.330735,1.45E-05
2.331529,6.04E-06,2.331529,1.45E-05
2.332324,7.22E-06,2.332324,1.44E-05
2.333118,7.55E-06,2.333118,1.44E-05
2.333912,-1.51E-06,2.333912,1.44E-05
2.334706,-3.69E-06,2.334706,1.43E-05
2.3355,-1.21E-05,2.3355,1.42E-05
2.336294,-2.22E-05,2.336294,1.42E-05
2.337088,-2.10E-05,2.337088,1.43E-05
2.337882,-1.33E-05,2.337882,1.43E-05
2.338676,-1.04E-05,2.338676,1.43E-05
2.339471,-1.51E-05,2.339471,1.43E-05
2.340265,-1.36E-05,2.340265,1.43E-05
2.341059,-9.57E-06,2.341059,1.43E-05
2.341853,-5.87E-06,2.341853,1.43E-05
2.342647,1.85E-06,2.342647,1.43E-05
2.343441,3.19E-06,2.343441,1.43E-05
2.344235,-2.18E-06,2.344235,1.42E-05
2.345029,-6.88E-06,2.345029,1.42E-05
2.345824,-3.86E-06,2.345824,1.42E-05
2.346618,1.68E-07,2.346618,1.42E-05
2.347412,-1.51E-06,2.347412,1.42E-05
2.348206,-5.71E-06,2.348206,1.42E-05
2.349,-5.54E-06,2.349,1.42E-05
2.349794,-8.39E-07,2.349794,1.42E-05
2.350588,-1.34E-06,2.350588,1.42E-05
2.351382,-4.20E-06,2.351382,1.42E-05
2.352176,-3.19E-06,2.352176,1.42E-05
2.352971,-2.18E-06,2.352971,1.42E-05
2.353765,-9.23E-06,2.353765,1.42E-05
2.354559,-6.55E-06,2.354559,1.42E-05
2.355353,2.69E-06,2.355353,1.42E-05
2.356147,2.52E-06,2.356147,1.42E-05
2.356941,-8.22E-06,2.356941,1.42E-05
2.357735,-7.89E-06,2.357735,1.42E-05
2.358529,-3.69E-06,2.358529,1.42E-05
2.359324,-4.36E-06,2.359324,1.42E-05
2.360118,8.39E-07,2.360118,1.42E-05
2.360912,-1.51E-06,2.360912,1.42E-05
