X[s],"R BICEPS BRACHII: EMG 5",X[s],"R BICEPS BRACHII: EMG 5->filter (FilterSlidingRMS21)"
0.4582059,-1.326009E-05,0.4582059,3.842639E-05
0.459,-1.326009E-05,0.459,3.843343E-05
0.4597941,-1.376364E-05,0.4597941,3.843894E-05
0.4605882,-1.661708E-05,0.4605882,3.844386E-05
0.4613824,-1.963836E-05,0.4613824,3.845272E-05
0.4621765,-2.517739E-05,0.4621765,3.846673E-05
0.4629706,-2.316319E-05,0.4629706,3.848493E-05
0.4637647,-2.131685E-05,0.4637647,3.849277E-05
0.4645588,-1.695277E-05,0.4645588,3.850535E-05
0.4653529,-4.867628E-06,0.4653529,3.851466E-05
0.4661471,-2.853437E-06,0.4661471,3.851491E-05
0.4669412,-2.014191E-06,0.4669412,3.85131E-05
0.4677353,-3.524834E-06,0.4677353,3.849993E-05
0.4685294,-8.224612E-06,0.4685294,3.849036E-05
0.4693235,-1.208515E-05,0.4693235,3.848434E-05
0.4701176,-1.493858E-05,0.4701176,3.848008E-05
0.4709118,-1.913481E-05,0.4709118,3.847835E-05
0.4717059,-1.544213E-05,0.4717059,3.847287E-05
0.4725,3.189136E-06,0.4725,3.845099E-05
0.4732941,2.131685E-05,0.4732941,3.841648E-05
0.4740882,2.836652E-05,0.4740882,3.83927E-05
0.4748823,2.400244E-05,0.4748823,3.837601E-05
0.4756765,1.678492E-05,0.4756765,3.835636E-05
0.4764706,9.231709E-06,0.4764706,3.834243E-05
0.4772647,-8.392462E-07,0.4772647,3.833585E-05
0.4780588,-9.903105E-06,0.4780588,3.833537E-05
0.4788529,-1.309224E-05,0.4788529,3.833832E-05
0.479647,-1.795987E-05,0.479647,3.834337E-05
0.4804412,-2.064546E-05,0.4804412,3.835499E-05
0.4812353,-2.165255E-05,0.4812353,3.837061E-05
0.4820294,-2.18204E-05,0.4820294,3.838992E-05
0.4828235,-2.786297E-05,0.4828235,3.840344E-05
0.4836176,-3.30663E-05,0.4836176,3.842175E-05
0.4844117,-3.575189E-05,0.4844117,3.84556E-05
0.4852059,-3.390555E-05,0.4852059,3.850342E-05
0.486,-3.474479E-05,0.486,3.854959E-05
0.4867941,-3.793393E-05,0.4867941,3.859858E-05
0.4875882,-3.541619E-05,0.4875882,3.865544E-05
0.4883823,-3.910887E-05,0.4883823,3.869928E-05
0.4891765,-4.313725E-05,0.4891765,3.87534E-05
0.4899706,-4.481575E-05,0.4899706,3.8818E-05
0.4907647,-3.172351E-05,0.4907647,3.88871E-05
0.4915588,-3.860533E-06,0.4915588,3.890601E-05
0.4923529,1.258869E-05,0.4923529,3.886185E-05
0.493147,1.292439E-05,0.493147,3.874923E-05
0.4939412,2.517739E-06,0.4939412,3.845025E-05
0.4947353,-9.231709E-06,0.4947353,3.788111E-05
0.4955294,-1.560998E-05,0.4955294,3.739189E-05
0.4963235,-5.035477E-07,0.4963235,3.731794E-05
0.4971176,2.383459E-05,0.4971176,3.726025E-05
0.4979118,2.903792E-05,0.4979118,3.675181E-05
0.4987059,2.652018E-05,0.4987059,3.60014E-05
0.4995,1.829557E-05,0.4995,3.544347E-05
0.5002941,6.210422E-06,0.5002941,3.522707E-05
0.5010882,-1.007095E-06,0.5010882,3.518753E-05
0.5018824,9.231709E-06,0.5018824,3.517962E-05
0.5026765,2.165255E-05,0.5026765,3.518173E-05
0.5034706,1.997406E-05,0.5034706,3.518489E-05
0.5042647,9.231709E-06,0.5042647,3.514121E-05
0.5050588,2.18204E-06,0.5050588,3.511072E-05
0.5058529,-7.553216E-06,0.5058529,3.509344E-05
0.5066471,-1.762417E-05,0.5066471,3.509409E-05
0.5074412,-2.333104E-05,0.5074412,3.510511E-05
0.5082353,-2.467384E-05,0.5082353,3.511702E-05
0.5090294,-2.702373E-05,0.5090294,3.514268E-05
0.5098235,-2.198825E-05,0.5098235,3.517436E-05
0.5106176,-1.695277E-05,0.5106176,3.518245E-05
0.5114118,-1.644922E-05,0.5114118,3.51564E-05
0.5122059,-1.477073E-05,0.5122059,3.509137E-05
0.513,-1.594568E-05,0.513,3.50251E-05
0.5137941,-1.846342E-05,0.5137941,3.497631E-05
0.5145882,-1.644922E-05,0.5145882,3.491728E-05
0.5153823,-1.05745E-05,0.5153823,3.482367E-05
0.5161765,-4.196231E-06,0.5161765,3.4724E-05
0.5169706,2.18204E-06,0.5169706,3.461674E-05
0.5177647,1.510643E-06,0.5177647,3.449219E-05
0.5185588,-1.174945E-06,0.5185588,3.43909E-05
0.5193529,-7.553216E-06,0.5193529,3.436611E-05
0.520147,-1.02388E-05,0.520147,3.436481E-05
0.5209412,-1.225299E-05,0.5209412,3.436966E-05
0.5217353,-1.762417E-05,0.5217353,3.437528E-05
0.5225294,-1.393149E-05,0.5225294,3.438691E-05
0.5233235,-9.567407E-06,0.5233235,3.438647E-05
0.5241176,-6.378271E-06,0.5241176,3.438356E-05
0.5249118,-3.860533E-06,0.5249118,3.438534E-05
0.5257059,-1.678492E-07,0.5257059,3.438315E-05
0.5265,-2.18204E-06,0.5265,3.438106E-05
0.5272941,-5.874723E-06,0.5272941,3.438099E-05
0.5280882,-1.05745E-05,0.5280882,3.438254E-05
0.5288823,-2.366674E-05,0.5288823,3.438573E-05
0.5296764,-3.105211E-05,0.5296764,3.440649E-05
0.5304706,-3.541619E-05,0.5304706,3.444558E-05
0.5312647,-4.46479E-05,0.5312647,3.449051E-05
0.5320588,-5.421531E-05,0.5320588,3.457348E-05
0.5328529,-7.133593E-05,0.5328529,3.470663E-05
0.5336471,-9.85275E-05,0.5336471,3.493738E-05
0.5344412,-0.0001055772,0.5344412,3.537678E-05
0.5352353,-6.730755E-05,0.5352353,3.587173E-05
0.5360294,9.231709E-06,0.5360294,3.606242E-05
0.5368235,9.684901E-05,0.5368235,3.60514E-05
0.5376176,0.000148043,0.5376176,3.645247E-05
0.5384117,0.0001468681,0.5384117,3.739086E-05
0.5392058,9.449913E-05,0.5392058,3.829186E-05
0.54,1.292439E-05,0.54,3.865382E-05
0.5407941,-3.40734E-05,0.5407941,3.865232E-05
0.5415882,-3.642328E-05,0.5415882,3.869174E-05
0.5423824,-3.172351E-05,0.5423824,3.873832E-05
0.5431765,-3.23949E-05,0.5431765,3.877281E-05
0.5439706,-3.3402E-05,0.5439706,3.880314E-05
0.5447647,-3.524834E-05,0.5447647,3.883467E-05
0.5455588,-2.769513E-05,0.5455588,3.886924E-05
0.5463529,-1.02388E-05,0.5463529,3.888024E-05
0.547147,1.09102E-05,0.547147,3.886412E-05
0.5479411,2.18204E-05,0.5479411,3.886318E-05
0.5487353,5.874723E-06,0.5487353,3.887956E-05
0.5495294,-1.510643E-06,0.5495294,3.88761E-05
0.5503235,9.399558E-06,0.5503235,3.886664E-05
0.5511177,1.460288E-05,0.5511177,3.884763E-05
0.5519118,1.527428E-05,0.5519118,3.882454E-05
0.5527059,1.258869E-05,0.5527059,3.881488E-05
0.5535,4.36408E-06,0.5535,3.882082E-05
0.5542941,-7.217518E-06,0.5542941,3.881905E-05
0.5550882,-1.544213E-05,0.5550882,3.881075E-05
0.5558823,-2.333104E-05,0.5558823,3.880681E-05
0.5566764,-2.551309E-05,0.5566764,3.88045E-05
0.5574706,-2.803082E-05,0.5574706,3.880087E-05
0.5582647,-3.105211E-05,0.5582647,3.881505E-05
0.5590588,-2.635233E-05,0.5590588,3.884756E-05
0.559853,-2.21561E-05,0.559853,3.88755E-05
0.5606471,-2.333104E-05,0.5606471,3.887815E-05
0.5614412,-2.635233E-05,0.5614412,3.88667E-05
0.5622353,-3.004501E-05,0.5622353,3.887155E-05
0.5630294,-3.121996E-05,0.5630294,3.888991E-05
0.5638235,-3.440909E-05,0.5638235,3.888039E-05
0.5646176,-3.675899E-05,0.5646176,3.882706E-05
0.5654117,-3.575189E-05,0.5654117,3.86715E-05
0.5662059,-3.088426E-05,0.5662059,3.837589E-05
0.567,-1.19173E-05,0.567,3.804614E-05
0.5677941,1.980621E-05,0.5677941,3.792034E-05
0.5685883,5.018692E-05,0.5685883,3.791329E-05
0.5693824,5.874724E-05,0.5693824,3.752172E-05
0.5701765,5.001907E-05,0.5701765,3.658422E-05
0.5709706,3.30663E-05,0.5709706,3.547192E-05
0.5717647,2.24918E-05,0.5717647,3.484331E-05
0.5725588,1.426719E-05,0.5725588,3.472856E-05
0.5733529,5.203327E-06,0.5733529,3.473138E-05
0.574147,-6.881819E-06,0.574147,3.47167E-05
0.5749412,-1.795987E-05,0.5749412,3.463867E-05
0.5757353,-2.265965E-05,0.5757353,3.454065E-05
0.5765294,-2.400244E-05,0.5765294,3.449009E-05
0.5773235,-2.568093E-05,0.5773235,3.44347E-05
0.5781176,-2.568093E-05,0.5781176,3.435172E-05
0.5789118,-2.970932E-05,0.5789118,3.427538E-05
0.5797059,-2.568093E-05,0.5797059,3.422582E-05
0.5805,-1.258869E-05,0.5805,3.41913E-05
0.5812941,-6.54612E-06,0.5812941,3.414079E-05
0.5820882,-5.203327E-06,0.5820882,3.411038E-05
0.5828823,-2.517739E-06,0.5828823,3.409875E-05
0.5836765,-5.539025E-06,0.5836765,3.409104E-05
0.5844706,-7.888914E-06,0.5844706,3.408725E-05
0.5852647,-1.426719E-05,0.5852647,3.408749E-05
0.5860588,-2.299535E-05,0.5860588,3.40841E-05
0.5868529,-2.030976E-05,0.5868529,3.40788E-05
0.587647,-2.568093E-05,0.587647,3.405867E-05
0.5884412,-2.467384E-05,0.5884412,3.402746E-05
0.5892353,-2.098116E-05,0.5892353,3.397152E-05
0.5900294,-1.930266E-05,0.5900294,3.389651E-05
0.5908235,-1.728847E-05,0.5908235,3.382652E-05
0.5916176,-1.225299E-05,0.5916176,3.378095E-05
0.5924118,-1.02388E-05,0.5924118,3.374781E-05
0.5932059,-1.15816E-05,0.5932059,3.370524E-05
0.594,-1.15816E-05,0.594,3.365989E-05
0.5947941,-6.881819E-06,0.5947941,3.361759E-05
0.5955882,-3.860533E-06,0.5955882,3.358693E-05
0.5963823,-1.510643E-06,0.5963823,3.358673E-05
0.5971764,-3.189136E-06,0.5971764,3.356855E-05
0.5979706,-9.399558E-06,0.5979706,3.350131E-05
0.5987647,-1.02388E-05,0.5987647,3.340703E-05
0.5995588,-1.09102E-05,0.5995588,3.333905E-05
0.6003529,-1.007095E-05,0.6003529,3.326255E-05
0.6011471,-9.063859E-06,0.6011471,3.315459E-05
0.6019412,-1.15816E-05,0.6019412,3.304297E-05
0.6027353,-1.225299E-05,0.6027353,3.29496E-05
0.6035294,-6.881819E-06,0.6035294,3.290505E-05
0.6043235,-2.349889E-06,0.6043235,3.289259E-05
0.6051176,5.035477E-07,0.6051176,3.289283E-05
0.6059117,-1.678492E-06,0.6059117,3.28778E-05
0.6067058,-4.867628E-06,0.6067058,3.283894E-05
0.6075,-1.09102E-05,0.6075,3.278485E-05
0.6082941,-1.174945E-05,0.6082941,3.273309E-05
0.6090882,-1.12459E-05,0.6090882,3.267989E-05
0.6098824,-9.903105E-06,0.6098824,3.262719E-05
0.6106765,-5.539025E-06,0.6106765,3.25985E-05
0.6114706,-1.510643E-06,0.6114706,3.25778E-05
0.6122647,3.692683E-06,0.6122647,3.255317E-05
0.6130588,4.196231E-06,0.6130588,3.254967E-05
0.6138529,5.035477E-06,0.6138529,3.254722E-05
0.614647,2.853437E-06,0.614647,3.254299E-05
0.6154411,-3.860533E-06,0.6154411,3.254129E-05
0.6162353,-9.735256E-06,0.6162353,3.254086E-05
0.6170294,-1.359579E-05,0.6170294,3.254527E-05
0.6178235,-1.426719E-05,0.6178235,3.255315E-05
0.6186177,-1.02388E-05,0.6186177,3.255655E-05
0.6194118,-1.09102E-05,0.6194118,3.254439E-05
0.6202059,-8.560311E-06,0.6202059,3.251446E-05
0.621,-8.89601E-06,0.621,3.247625E-05
0.6217941,-1.225299E-05,0.6217941,3.244563E-05
0.6225882,-1.292439E-05,0.6225882,3.242551E-05
0.6233823,-1.426719E-05,0.6233823,3.241139E-05
0.6241764,-1.19173E-05,0.6241764,3.239799E-05
0.6249706,-9.567407E-06,0.6249706,3.238853E-05
0.6257647,-8.89601E-06,0.6257647,3.238394E-05
0.6265588,-1.02388E-05,0.6265588,3.238477E-05
0.627353,-1.863127E-05,0.627353,3.238832E-05
0.6281471,-2.803082E-05,0.6281471,3.240452E-05
0.6289412,-4.045167E-05,0.6289412,3.244249E-05
0.6297353,-5.186542E-05,0.6297353,3.25221E-05
0.6305294,-5.891508E-05,0.6305294,3.265305E-05
0.6313235,-8.107119E-05,0.6313235,3.281935E-05
0.6321176,-0.0001012131,0.6321176,3.313063E-05
0.6329117,-7.67071E-05,0.6329117,3.360858E-05
0.6337059,-9.063859E-06,0.6337059,3.388062E-05
0.6345,8.610666E-05,0.6345,3.387987E-05
0.6352941,0.0001488823,0.6352941,3.421424E-05
0.6360883,0.0001609674,0.6360883,3.521617E-05
0.6368824,0.0001233692,0.6368824,3.635823E-05
0.6376765,5.690089E-05,0.6376765,3.701085E-05
0.6384706,5.706874E-06,0.6384706,3.713805E-05
0.6392647,-2.433814E-05,0.6392647,3.712117E-05
0.6400588,-4.129091E-05,0.6400588,3.711829E-05
0.6408529,-5.62295E-05,0.6408529,3.718493E-05
0.641647,-4.448005E-05,0.641647,3.731973E-05
0.6424412,-3.038071E-05,0.6424412,3.739834E-05
0.6432353,-2.769513E-05,0.6432353,3.743561E-05
0.6440294,-3.172351E-05,0.6440294,3.746818E-05
0.6448235,-3.105211E-05,0.6448235,3.750902E-05
0.6456177,-2.719158E-05,0.6456177,3.754488E-05
0.6464118,-2.568093E-05,0.6464118,3.757402E-05
0.6472059,-2.131685E-05,0.6472059,3.759334E-05
0.648,-1.393149E-05,0.648,3.755322E-05
0.6487941,-9.903105E-06,0.6487941,3.749144E-05
0.6495882,-5.874723E-06,0.6495882,3.745239E-05
0.6503823,-8.392462E-07,0.6503823,3.741757E-05
0.6511765,-4.531929E-06,0.6511765,3.741587E-05
0.6519706,-1.141375E-05,0.6519706,3.739083E-05
0.6527647,-1.628138E-05,0.6527647,3.734394E-05
0.6535588,-2.165255E-05,0.6535588,3.732857E-05
0.6543529,-2.601663E-05,0.6543529,3.7347E-05
0.6551471,-3.23949E-05,0.6551471,3.73506E-05
0.6559412,-3.642328E-05,0.6559412,3.738705E-05
0.6567353,-3.457694E-05,0.6567353,3.744325E-05
0.6575294,-2.131685E-05,0.6575294,3.747159E-05
0.6583235,-1.326009E-05,0.6583235,3.742809E-05
0.6591176,-6.378271E-06,0.6591176,3.736933E-05
0.6599118,5.203327E-06,0.6599118,3.72892E-05
0.6607059,2.467384E-05,0.6607059,3.718693E-05
0.6615,5.018692E-05,0.6615,3.711077E-05
0.6622941,5.55581E-05,0.6622941,3.713265E-05
0.6630882,4.145876E-05,0.6630882,3.718765E-05
0.6638823,1.661708E-05,0.6638823,3.718645E-05
0.6646765,-2.18204E-06,0.6646765,3.715144E-05
0.6654706,-8.392462E-06,0.6654706,3.714799E-05
0.6662647,-1.05745E-05,0.6662647,3.714622E-05
0.6670588,-9.567407E-06,0.6670588,3.713303E-05
0.6678529,-1.02388E-05,0.6678529,3.710717E-05
0.6686471,-6.54612E-06,0.6686471,3.710252E-05
0.6694412,-1.02388E-05,0.6694412,3.710432E-05
0.6702353,-1.19173E-05,0.6702353,3.71049E-05
0.6710294,-1.225299E-05,0.6710294,3.709609E-05
0.6718235,-9.399558E-06,0.6718235,3.70466E-05
0.6726176,-1.02388E-05,0.6726176,3.693386E-05
0.6734117,-1.628138E-05,0.6734117,3.66883E-05
0.6742059,-1.829557E-05,0.6742059,3.619881E-05
0.675,-1.812772E-05,0.675,3.561885E-05
0.6757941,-2.165255E-05,0.6757941,3.536962E-05
0.6765882,-2.18204E-05,0.6765882,3.539005E-05
0.6773823,-2.131685E-05,0.6773823,3.50791E-05
0.6781765,-1.594568E-05,0.6781765,3.412999E-05
0.6789706,-1.309224E-05,0.6789706,3.301346E-05
0.6797647,-1.359579E-05,0.6797647,3.235886E-05
0.6805588,-1.326009E-05,0.6805588,3.219674E-05
0.6813529,-1.426719E-05,0.6813529,3.218888E-05
0.682147,-1.326009E-05,0.682147,3.219743E-05
0.6829411,-1.292439E-05,0.6829411,3.218705E-05
0.6837353,-1.426719E-05,0.6837353,3.216095E-05
0.6845294,-1.19173E-05,0.6845294,3.215844E-05
0.6853235,-7.721065E-06,0.6853235,3.216212E-05
0.6861176,-5.035477E-06,0.6861176,3.216225E-05
0.6869118,-1.510643E-06,0.6869118,3.215342E-05
0.6877059,-2.18204E-06,0.6877059,3.212171E-05
0.6885,-6.881819E-06,0.6885,3.208924E-05
0.6892941,-5.539025E-06,0.6892941,3.207528E-05
0.6900882,-3.021286E-06,0.6900882,3.20647E-05
0.6908823,-1.678492E-07,0.6908823,3.204728E-05
0.6916764,6.54612E-06,0.6916764,3.200728E-05
0.6924706,7.049668E-06,0.6924706,3.196346E-05
0.6932647,2.853437E-06,0.6932647,3.191839E-05
0.6940588,-2.18204E-06,0.6940588,3.187271E-05
0.6948529,-6.210422E-06,0.6948529,3.181717E-05
0.6956471,-8.728161E-06,0.6956471,3.177439E-05
0.6964412,-7.553216E-06,0.6964412,3.175053E-05
0.6972353,-6.881819E-06,0.6972353,3.173095E-05
0.6980294,-9.567407E-06,0.6980294,3.172905E-05
0.6988235,-1.510643E-05,0.6988235,3.173314E-05
0.6996176,-2.333104E-05,0.6996176,3.174447E-05
0.7004117,-3.105211E-05,0.7004117,3.177175E-05
0.7012058,-3.591974E-05,0.7012058,3.181936E-05
0.702,-4.380865E-05,0.702,3.188126E-05
0.7027941,-4.179446E-05,0.7027941,3.197273E-05
0.7035882,-4.213016E-05,0.7035882,3.205808E-05
0.7043824,-3.927672E-05,0.7043824,3.214606E-05
0.7051765,-2.803082E-05,0.7051765,3.222235E-05
0.7059706,-1.326009E-05,0.7059706,3.225982E-05
0.7067647,-3.356985E-07,0.7067647,3.226818E-05
0.7075588,5.706874E-06,0.7075588,3.226778E-05
0.7083529,1.12459E-05,0.7083529,3.226071E-05
0.709147,1.510643E-05,0.709147,3.225827E-05
0.7099411,1.695277E-05,0.7099411,3.226019E-05
0.7107353,1.795987E-05,0.7107353,3.226074E-05
0.7115294,2.064546E-05,0.7115294,3.225763E-05
0.7123235,1.12459E-05,0.7123235,3.224738E-05
0.7131177,3.189136E-06,0.7131177,3.222712E-05
0.7139118,5.874723E-06,0.7139118,3.220517E-05
0.7147059,5.203327E-06,0.7147059,3.219266E-05
0.7155,-2.853437E-06,0.7155,3.219283E-05
0.7162941,-6.042573E-06,0.7162941,3.219283E-05
0.7170882,-6.210422E-06,0.7170882,3.219443E-05
0.7178823,-1.15816E-05,0.7178823,3.219573E-05
0.7186764,-1.863127E-05,0.7186764,3.219901E-05
0.7194706,-2.568093E-05,0.7194706,3.220895E-05
0.7202647,-2.702373E-05,0.7202647,3.223052E-05
0.7210588,-1.426719E-05,0.7210588,3.224851E-05
0.721853,-4.867628E-06,0.721853,3.224678E-05
0.7226471,-6.713969E-07,0.7226471,3.224745E-05
0.7234412,-3.021286E-06,0.7234412,3.222503E-05
0.7242353,-1.05745E-05,0.7242353,3.218569E-05
0.7250294,-1.141375E-05,0.7250294,3.216272E-05
0.7258235,-1.141375E-05,0.7258235,3.215521E-05
0.7266176,-1.258869E-05,0.7266176,3.215745E-05
0.7274117,-2.014191E-05,0.7274117,3.216526E-05
0.7282059,-3.37377E-05,0.7282059,3.218048E-05
0.729,-4.951553E-05,0.729,3.222829E-05
0.7297941,-6.932174E-05,0.7297941,3.233332E-05
0.7305882,-9.617762E-05,0.7305882,3.254828E-05
0.7313824,-0.0001149767,0.7313824,3.297509E-05
0.7321765,-9.617762E-05,0.7321765,3.358483E-05
0.7329706,-3.3402E-05,0.7329706,3.398422E-05
0.7337647,6.294347E-05,0.7337647,3.398527E-05
0.7345588,0.0001461967,0.7345588,3.411078E-05
0.7353529,0.0001779202,0.7353529,3.504215E-05
0.736147,0.0001498894,0.736147,3.639948E-05
0.7369412,8.090334E-05,0.7369412,3.730804E-05
0.7377353,1.577783E-05,0.7377353,3.753319E-05
0.7385294,-2.433814E-05,0.7385294,3.747882E-05
0.7393235,-4.280156E-05,0.7393235,3.742488E-05
0.7401176,-5.404745E-05,0.7401176,3.741738E-05
0.7409118,-4.515145E-05,0.7409118,3.749877E-05
0.7417059,-2.568093E-05,0.7417059,3.758461E-05
0.7425,-2.198825E-05,0.7425,3.760583E-05
0.7432941,-2.433814E-05,0.7432941,3.761923E-05
0.7440882,-2.131685E-05,0.7440882,3.764403E-05
0.7448823,-1.829557E-05,0.7448823,3.765964E-05
0.7456765,-1.628138E-05,0.7456765,3.766349E-05
0.7464706,-2.030976E-05,0.7464706,3.767468E-05
0.7472647,-2.081331E-05,0.7472647,3.766811E-05
0.7480588,-2.568093E-05,0.7480588,3.765077E-05
0.7488529,-2.920577E-05,0.7488529,3.764892E-05
0.749647,-2.836652E-05,0.749647,3.767083E-05
0.7504412,-2.450599E-05,0.7504412,3.77032E-05
0.7512353,-2.265965E-05,0.7512353,3.772851E-05
0.7520294,-2.21561E-05,0.7520294,3.774658E-05
0.7528235,-2.601663E-05,0.7528235,3.774751E-05
0.7536176,-3.23949E-05,0.7536176,3.775923E-05
0.7544118,-3.440909E-05,0.7544118,3.779987E-05
0.7552059,-2.887007E-05,0.7552059,3.784951E-05
0.756,-1.712062E-05,0.756,3.788216E-05
0.7567941,5.874723E-06,0.7567941,3.788143E-05
0.7575882,2.131685E-05,0.7575882,3.785999E-05
0.7583823,2.1149E-05,0.7583823,3.78535E-05
0.7591764,1.393149E-05,0.7591764,3.784159E-05
0.7599706,4.699779E-06,0.7599706,3.782941E-05
0.7607647,-2.18204E-06,0.7607647,3.781824E-05
0.7615588,-7.553216E-06,0.7615588,3.780705E-05
0.7623529,-1.393149E-05,0.7623529,3.780026E-05
0.7631471,-1.695277E-05,0.7631471,3.779773E-05
0.7639412,-1.980621E-05,0.7639412,3.779547E-05
0.7647353,-1.779202E-05,0.7647353,3.78006E-05
0.7655294,-1.309224E-05,0.7655294,3.780922E-05
0.7663235,-1.393149E-05,0.7663235,3.78157E-05
0.7671176,-1.762417E-05,0.7671176,3.782367E-05
0.7679117,-1.644922E-05,0.7679117,3.783665E-05
0.7687058,-9.063859E-06,0.7687058,3.784798E-05
0.7695,-6.378271E-06,0.7695,3.784903E-05
0.7702941,-2.014191E-06,0.7702941,3.784633E-05
0.7710882,7.217518E-06,0.7710882,3.784019E-05
0.7718824,2.400244E-05,0.7718824,3.782931E-05
0.7726765,3.20592E-05,0.7726765,3.784538E-05
0.7734706,2.450599E-05,0.7734706,3.788476E-05
0.7742647,1.728847E-05,0.7742647,3.790828E-05
0.7750588,1.628138E-05,0.7750588,3.792021E-05
0.7758529,1.426719E-05,0.7758529,3.793134E-05
0.776647,7.553216E-06,0.776647,3.793968E-05
0.7774411,4.531929E-06,0.7774411,3.794063E-05
0.7782353,-3.356985E-07,0.7782353,3.79368E-05
0.7790294,-3.021286E-06,0.7790294,3.791328E-05
0.7798235,-3.021286E-06,0.7798235,3.787315E-05
0.7806177,-7.049668E-06,0.7806177,3.782076E-05
0.7814118,-1.19173E-05,0.7814118,3.773884E-05
0.7822059,-1.426719E-05,0.7822059,3.762062E-05
0.783,-1.863127E-05,0.783,3.741327E-05
0.7837941,-2.131685E-05,0.7837941,3.701273E-05
0.7845882,-2.433814E-05,0.7845882,3.654983E-05
0.7853823,-2.635233E-05,0.7853823,3.637787E-05
0.7861764,-2.232395E-05,0.7861764,3.640452E-05
0.7869706,-2.098116E-05,0.7869706,3.601395E-05
0.7877647,-2.030976E-05,0.7877647,3.505151E-05
0.7885588,-2.165255E-05,0.7885588,3.407678E-05
0.789353,-1.963836E-05,0.789353,3.367908E-05
0.7901471,-1.510643E-05,0.7901471,3.368941E-05
0.7909412,-9.231709E-06,0.7909412,3.364529E-05
0.7917353,-6.042573E-06,0.7917353,3.358649E-05
0.7925294,-4.531929E-06,0.7925294,3.354047E-05
0.7933235,-6.210422E-06,0.7933235,3.349159E-05
0.7941176,-8.224612E-06,0.7941176,3.344034E-05
0.7949117,-1.560998E-05,0.7949117,3.338435E-05
0.7957059,-1.426719E-05,0.7957059,3.335938E-05
0.7965,-1.594568E-05,0.7965,3.336409E-05
0.7972941,-1.510643E-05,0.7972941,3.337054E-05
0.7980883,-1.258869E-05,0.7980883,3.335871E-05
0.7988824,-7.217518E-06,0.7988824,3.336463E-05
0.7996765,-9.903105E-06,0.7996765,3.3367E-05
0.8004706,-1.510643E-05,0.8004706,3.336747E-05
0.8012647,-1.695277E-05,0.8012647,3.336818E-05
0.8020588,-1.326009E-05,0.8020588,3.337076E-05
0.8028529,-1.05745E-05,0.8028529,3.337159E-05
0.803647,-1.326009E-05,0.803647,3.337602E-05
0.8044412,-2.131685E-05,0.8044412,3.338192E-05
0.8052353,-2.568093E-05,0.8052353,3.339222E-05
0.8060294,-2.836652E-05,0.8060294,3.339771E-05
0.8068235,-2.534523E-05,0.8068235,3.340504E-05
0.8076177,-1.812772E-05,0.8076177,3.339821E-05
0.8084118,-1.426719E-05,0.8084118,3.336789E-05
0.8092059,-9.399558E-06,0.8092059,3.334446E-05
0.81,-4.867628E-06,0.81,3.332522E-05
0.8107941,-6.54612E-06,0.8107941,3.330034E-05
0.8115882,-7.721065E-06,0.8115882,3.326916E-05
0.8123823,1.678492E-06,0.8123823,3.322879E-05
0.8131765,7.721065E-06,0.8131765,3.318218E-05
0.8139706,7.553216E-06,0.8139706,3.312818E-05
0.8147647,6.378271E-06,0.8147647,3.306592E-05
0.8155588,1.174945E-06,0.8155588,3.300626E-05
0.8163529,3.860533E-06,0.8163529,3.296028E-05
0.8171471,8.89601E-06,0.8171471,3.295414E-05
0.8179412,7.721065E-06,0.8179412,3.293901E-05
0.8187353,2.517739E-06,0.8187353,3.281991E-05
0.8195294,4.36408E-06,0.8195294,3.265234E-05
0.8203235,-8.392462E-07,0.8203235,3.253104E-05
0.8211176,-4.196231E-06,0.8211176,3.247751E-05
0.8219118,-4.531929E-06,0.8219118,3.245356E-05
0.8227059,-4.028382E-06,0.8227059,3.244458E-05
0.8235,-1.107805E-05,0.8235,3.244404E-05
0.8242941,-1.15816E-05,0.8242941,3.244774E-05
0.8250882,-3.860533E-06,0.8250882,3.24385E-05
0.8258823,1.342794E-06,0.8258823,3.241401E-05
0.8266765,-1.678492E-07,0.8266765,3.238579E-05
0.8274706,1.846342E-06,0.8274706,3.235335E-05
0.8282647,4.531929E-06,0.8282647,3.232104E-05
0.8290588,1.007095E-06,0.8290588,3.227853E-05
0.8298529,-6.210422E-06,0.8298529,3.224603E-05
0.8306471,-9.231709E-06,0.8306471,3.224011E-05
0.8314412,-1.980621E-05,0.8314412,3.224221E-05
0.8322353,-2.836652E-05,0.8322353,3.226024E-05
0.8330294,-2.819867E-05,0.8330294,3.229962E-05
0.8338235,-3.004501E-05,0.8338235,3.233728E-05
0.8346176,-3.910887E-05,0.8346176,3.237864E-05
